t_s,V_volts,i_medido_A,w_medido_rad_s,i_verdadeiro_A,w_verdadeiro_rad_s
0.477000,12.000000,0.754395,245.436926,0.771683,246.267514
0.477200,12.000000,0.725098,245.436926,0.771223,246.279525
0.477400,12.000000,0.791016,245.436926,0.770763,246.291519
0.477600,12.000000,0.805664,245.436926,0.770304,246.303495
0.477800,12.000000,0.769043,245.436926,0.769846,246.315454
0.478000,12.000000,0.710449,245.436926,0.769389,246.327395
0.478200,12.000000,0.791016,245.436926,0.768932,246.339320
0.478400,12.000000,0.717773,245.436926,0.768476,246.351227
0.478600,12.000000,0.776367,245.436926,0.768020,246.363117
0.478800,12.000000,0.739746,245.436926,0.767566,246.374990
0.479000,12.000000,0.732422,245.436926,0.767112,246.386846
0.479200,12.000000,0.754395,245.436926,0.766658,246.398685
0.479400,12.000000,0.761719,245.436926,0.766205,246.410506
0.479600,12.000000,0.747070,260.776734,0.765753,246.422311
0.479800,12.000000,0.783691,245.436926,0.765301,246.434098
0.480000,12.000000,0.754395,245.436926,0.764851,246.445869
0.480200,12.000000,0.791016,245.436926,0.764400,246.457623
0.480400,12.000000,0.769043,245.436926,0.763951,246.469359
0.480600,12.000000,0.739746,245.436926,0.763502,246.481079
0.480800,12.000000,0.739746,245.436926,0.763054,246.492782
0.481000,12.000000,0.710449,245.436926,0.762606,246.504468
0.481200,12.000000,0.769043,245.436926,0.762159,246.516137
0.481400,12.000000,0.754395,245.436926,0.761713,246.527789
0.481600,12.000000,0.688477,245.436926,0.761267,246.539425
0.481800,12.000000,0.747070,245.436926,0.760822,246.551043
0.482000,12.000000,0.732422,245.436926,0.760377,246.562645
0.482200,12.000000,0.805664,245.436926,0.759934,246.574230
0.482400,12.000000,0.710449,260.776734,0.759490,246.585799
0.482600,12.000000,0.717773,245.436926,0.759048,246.597351
0.482800,12.000000,0.791016,245.436926,0.758606,246.608886
0.483000,12.000000,0.798340,245.436926,0.758165,246.620405
0.483200,12.000000,0.732422,245.436926,0.757724,246.631906
0.483400,12.000000,0.739746,245.436926,0.757284,246.643392
0.483600,12.000000,0.776367,245.436926,0.756845,246.654861
0.483800,12.000000,0.688477,245.436926,0.756406,246.666313
0.484000,12.000000,0.703125,245.436926,0.755968,246.677749
0.484200,12.000000,0.747070,245.436926,0.755531,246.689168
0.484400,12.000000,0.798340,245.436926,0.755094,246.700571
0.484600,12.000000,0.739746,245.436926,0.754658,246.711957
0.484800,12.000000,0.754395,245.436926,0.754222,246.723327
0.485000,12.000000,0.791016,260.776734,0.753787,246.734680
0.485200,12.000000,0.812988,245.436926,0.753353,246.746017
0.485400,12.000000,0.732422,245.436926,0.752919,246.757338
0.485600,12.000000,0.754395,245.436926,0.752486,246.768643
0.485800,12.000000,0.805664,245.436926,0.752054,246.779931
0.486000,12.000000,0.703125,245.436926,0.751622,246.791203
0.486200,12.000000,0.783691,245.436926,0.751191,246.802458
0.486400,12.000000,0.717773,245.436926,0.750760,246.813698
0.486600,12.000000,0.754395,245.436926,0.750331,246.824921
0.486800,12.000000,0.739746,245.436926,0.749901,246.836128
0.487000,12.000000,0.717773,245.436926,0.749473,246.847319
0.487200,12.000000,0.717773,260.776734,0.749045,246.858494
0.487400,12.000000,0.754395,245.436926,0.748617,246.869652
0.487600,12.000000,0.776367,245.436926,0.748190,246.880795
0.487800,12.000000,0.747070,245.436926,0.747764,246.891921
0.488000,12.000000,0.747070,245.436926,0.747338,246.903032
0.488200,12.000000,0.761719,245.436926,0.746913,246.914126
0.488400,12.000000,0.717773,245.436926,0.746489,246.925204
0.488600,12.000000,0.769043,245.436926,0.746065,246.936267
0.488800,12.000000,0.769043,245.436926,0.745642,246.947313
0.489000,12.000000,0.820312,245.436926,0.745220,246.958344
0.489200,12.000000,0.732422,260.776734,0.744798,246.969358
0.489400,12.000000,0.732422,245.436926,0.744376,246.980357
0.489600,12.000000,0.769043,245.436926,0.743956,246.991340
0.489800,12.000000,0.769043,245.436926,0.743536,247.002307
0.490000,12.000000,0.725098,245.436926,0.743116,247.013258
0.490200,12.000000,0.732422,245.436926,0.742697,247.024194
0.490400,12.000000,0.761719,245.436926,0.742279,247.035113
0.490600,12.000000,0.717773,245.436926,0.741861,247.046017
0.490800,12.000000,0.732422,245.436926,0.741444,247.056906
0.491000,12.000000,0.747070,245.436926,0.741028,247.067778
0.491200,12.000000,0.769043,260.776734,0.740612,247.078635
0.491400,12.000000,0.725098,245.436926,0.740196,247.089476
0.491600,12.000000,0.681152,245.436926,0.739782,247.100302
0.491800,12.000000,0.681152,245.436926,0.739368,247.111111
0.492000,12.000000,0.703125,245.436926,0.738954,247.121906
0.492200,12.000000,0.695801,245.436926,0.738541,247.132685
0.492400,12.000000,0.732422,245.436926,0.738129,247.143448
0.492600,12.000000,0.703125,245.436926,0.737717,247.154196
0.492800,12.000000,0.717773,245.436926,0.737306,247.164928
0.493000,12.000000,0.710449,260.776734,0.736896,247.175644
0.493200,12.000000,0.725098,245.436926,0.736486,247.186346
0.493400,12.000000,0.776367,245.436926,0.736076,247.197032
0.493600,12.000000,0.754395,245.436926,0.735668,247.207702
0.493800,12.000000,0.732422,245.436926,0.735260,247.218357
0.494000,12.000000,0.717773,245.436926,0.734852,247.228997
0.494200,12.000000,0.725098,245.436926,0.734445,247.239621
0.494400,12.000000,0.747070,245.436926,0.734039,247.250230
0.494600,12.000000,0.754395,245.436926,0.733633,247.260824
0.494800,12.000000,0.703125,260.776734,0.733228,247.271402
0.495000,12.000000,0.732422,245.436926,0.732823,247.281966
0.495200,12.000000,0.673828,245.436926,0.732419,247.292514
0.495400,12.000000,0.739746,245.436926,0.732015,247.303046
0.495600,12.000000,0.754395,245.436926,0.731613,247.313564
0.495800,12.000000,0.725098,245.436926,0.731210,247.324066
0.496000,12.000000,0.783691,245.436926,0.730809,247.334554
0.496200,12.000000,0.703125,245.436926,0.730407,247.345026
0.496400,12.000000,0.739746,260.776734,0.730007,247.355483
0.496600,12.000000,0.725098,245.436926,0.729607,247.365925
0.496800,12.000000,0.725098,245.436926,0.729207,247.376352
0.497000,12.000000,0.725098,245.436926,0.728809,247.386763
0.497200,12.000000,0.732422,245.436926,0.728410,247.397160
0.497400,12.000000,0.754395,245.436926,0.728013,247.407542
0.497600,12.000000,0.769043,245.436926,0.727615,247.417909
0.497800,12.000000,0.725098,245.436926,0.727219,247.428261
0.498000,12.000000,0.754395,260.776734,0.726823,247.438598
0.498200,12.000000,0.703125,245.436926,0.726428,247.448920
0.498400,12.000000,0.747070,245.436926,0.726033,247.459227
0.498600,12.000000,0.703125,245.436926,0.725638,247.469520
0.498800,12.000000,0.754395,245.436926,0.725245,247.479797
0.499000,12.000000,0.791016,245.436926,0.724852,247.490060
0.499200,12.000000,0.717773,245.436926,0.724459,247.500308
0.499400,12.000000,0.659180,260.776734,0.724067,247.510541
0.499600,12.000000,0.710449,245.436926,0.723676,247.520759
0.499800,12.000000,0.761719,245.436926,0.723285,247.530963
0.500000,12.000000,0.739746,245.436926,0.722895,247.541152
0.500200,12.000000,0.732422,245.436926,0.722505,247.551326
0.500400,12.000000,0.754395,245.436926,0.722116,247.561486
0.500600,12.000000,0.739746,245.436926,0.721727,247.571631
0.500800,12.000000,0.754395,245.436926,0.721339,247.581761
0.501000,12.000000,0.747070,260.776734,0.720951,247.591876
0.501200,12.000000,0.769043,245.436926,0.720565,247.601978
0.501400,12.000000,0.732422,245.436926,0.720178,247.612064
0.501600,12.000000,0.747070,245.436926,0.719792,247.622136
0.501800,12.000000,0.710449,245.436926,0.719407,247.632193
0.502000,12.000000,0.703125,245.436926,0.719022,247.642236
0.502200,12.000000,0.769043,245.436926,0.718638,247.652265
0.502400,12.000000,0.725098,260.776734,0.718255,247.662279
0.502600,12.000000,0.739746,245.436926,0.717872,247.672278
0.502800,12.000000,0.717773,245.436926,0.717489,247.682264
0.503000,12.000000,0.703125,245.436926,0.717107,247.692234
0.503200,12.000000,0.717773,245.436926,0.716726,247.702191
0.503400,12.000000,0.761719,245.436926,0.716345,247.712133
0.503600,12.000000,0.732422,245.436926,0.715965,247.722060
0.503800,12.000000,0.666504,260.776734,0.715585,247.731974
0.504000,12.000000,0.710449,245.436926,0.715206,247.741873
0.504200,12.000000,0.769043,245.436926,0.714827,247.751758
0.504400,12.000000,0.710449,245.436926,0.714449,247.761628
0.504600,12.000000,0.659180,245.436926,0.714071,247.771484
0.504800,12.000000,0.769043,245.436926,0.713694,247.781327
0.505000,12.000000,0.732422,260.776734,0.713318,247.791154
0.505200,12.000000,0.710449,245.436926,0.712942,247.800968
0.505400,12.000000,0.703125,245.436926,0.712567,247.810768
0.505600,12.000000,0.747070,245.436926,0.712192,247.820553
0.505800,12.000000,0.695801,245.436926,0.711817,247.830325
0.506000,12.000000,0.747070,245.436926,0.711444,247.840082
0.506200,12.000000,0.725098,245.436926,0.711070,247.849825
0.506400,12.000000,0.717773,260.776734,0.710698,247.859554
0.506600,12.000000,0.717773,245.436926,0.710326,247.869269
0.506800,12.000000,0.703125,245.436926,0.709954,247.878970
0.507000,12.000000,0.739746,245.436926,0.709583,247.888657
0.507200,12.000000,0.681152,245.436926,0.709212,247.898331
0.507400,12.000000,0.659180,245.436926,0.708842,247.907990
0.507600,12.000000,0.725098,260.776734,0.708473,247.917635
0.507800,12.000000,0.725098,245.436926,0.708104,247.927266
0.508000,12.000000,0.725098,245.436926,0.707736,247.936884
0.508200,12.000000,0.717773,245.436926,0.707368,247.946487
0.508400,12.000000,0.695801,245.436926,0.707000,247.956077
0.508600,12.000000,0.732422,245.436926,0.706634,247.965653
0.508800,12.000000,0.703125,260.776734,0.706267,247.975215
0.509000,12.000000,0.688477,245.436926,0.705902,247.984763
0.509200,12.000000,0.695801,245.436926,0.705536,247.994298
0.509400,12.000000,0.769043,245.436926,0.705172,248.003819
0.509600,12.000000,0.651855,245.436926,0.704807,248.013326
0.509800,12.000000,0.717773,245.436926,0.704444,248.022819
0.510000,12.000000,0.651855,260.776734,0.704081,248.032299
0.510200,12.000000,0.703125,245.436926,0.703718,248.041765
0.510400,12.000000,0.688477,245.436926,0.703356,248.051217
0.510600,12.000000,0.637207,245.436926,0.702994,248.060656
0.510800,12.000000,0.717773,245.436926,0.702633,248.070081
0.511000,12.000000,0.688477,245.436926,0.702273,248.079493
0.511200,12.000000,0.637207,260.776734,0.701913,248.088891
0.511400,12.000000,0.725098,245.436926,0.701553,248.098275
0.511600,12.000000,0.747070,245.436926,0.701194,248.107646
0.511800,12.000000,0.747070,245.436926,0.700836,248.117003
0.512000,12.000000,0.710449,245.436926,0.700478,248.126347
0.512200,12.000000,0.703125,245.436926,0.700121,248.135677
0.512400,12.000000,0.739746,260.776734,0.699764,248.144994
0.512600,12.000000,0.747070,245.436926,0.699407,248.154298
0.512800,12.000000,0.732422,245.436926,0.699051,248.163588
0.513000,12.000000,0.673828,245.436926,0.698696,248.172865
0.513200,12.000000,0.703125,245.436926,0.698341,248.182128
0.513400,12.000000,0.710449,260.776734,0.697987,248.191378
0.513600,12.000000,0.644531,245.436926,0.697633,248.200615
0.513800,12.000000,0.710449,245.436926,0.697280,248.209838
0.514000,12.000000,0.761719,245.436926,0.696927,248.219048
0.514200,12.000000,0.717773,245.436926,0.696575,248.228245
0.514400,12.000000,0.739746,245.436926,0.696223,248.237428
0.514600,12.000000,0.703125,260.776734,0.695872,248.246598
0.514800,12.000000,0.695801,245.436926,0.695521,248.255755
0.515000,12.000000,0.703125,245.436926,0.695171,248.264899
0.515200,12.000000,0.673828,245.436926,0.694821,248.274030
0.515400,12.000000,0.666504,245.436926,0.694472,248.283147
0.515600,12.000000,0.732422,260.776734,0.694123,248.292251
0.515800,12.000000,0.732422,245.436926,0.693775,248.301342
0.516000,12.000000,0.666504,245.436926,0.693427,248.310420
0.516200,12.000000,0.725098,245.436926,0.693080,248.319485
0.516400,12.000000,0.688477,245.436926,0.692733,248.328537
0.516600,12.000000,0.703125,245.436926,0.692387,248.337576
0.516800,12.000000,0.703125,260.776734,0.692041,248.346602
0.517000,12.000000,0.725098,245.436926,0.691696,248.355615
0.517200,12.000000,0.695801,245.436926,0.691351,248.364615
0.517400,12.000000,0.732422,245.436926,0.691007,248.373601
0.517600,12.000000,0.703125,245.436926,0.690663,248.382575
0.517800,12.000000,0.710449,260.776734,0.690320,248.391536
0.518000,12.000000,0.666504,245.436926,0.689977,248.400484
0.518200,12.000000,0.754395,245.436926,0.689635,248.409419
0.518400,12.000000,0.703125,245.436926,0.689293,248.418341
0.518600,12.000000,0.710449,245.436926,0.688952,248.427251
0.518800,12.000000,0.637207,260.776734,0.688611,248.436147
0.519000,12.000000,0.666504,245.436926,0.688270,248.445031
0.519200,12.000000,0.725098,245.436926,0.687931,248.453902
0.519400,12.000000,0.695801,245.436926,0.687591,248.462760
0.519600,12.000000,0.629883,245.436926,0.687252,248.471605
0.519800,12.000000,0.717773,260.776734,0.686914,248.480438
0.520000,12.000000,0.673828,245.436926,0.686576,248.489257
0.520200,12.000000,0.725098,245.436926,0.686239,248.498064
0.520400,12.000000,0.681152,245.436926,0.685902,248.506859
0.520600,12.000000,0.688477,245.436926,0.685566,248.515641
0.520800,12.000000,0.717773,260.776734,0.685230,248.524410
0.521000,12.000000,0.659180,245.436926,0.684894,248.533166
0.521200,12.000000,0.651855,245.436926,0.684559,248.541910
0.521400,12.000000,0.681152,245.436926,0.684225,248.550641
0.521600,12.000000,0.710449,245.436926,0.683891,248.559359
0.521800,12.000000,0.644531,260.776734,0.683557,248.568065
0.522000,12.000000,0.629883,245.436926,0.683224,248.576759
0.522200,12.000000,0.710449,245.436926,0.682892,248.585440
0.522400,12.000000,0.666504,245.436926,0.682560,248.594108
0.522600,12.000000,0.673828,245.436926,0.682228,248.602764
0.522800,12.000000,0.622559,260.776734,0.681897,248.611407
0.523000,12.000000,0.659180,245.436926,0.681567,248.620038
0.523200,12.000000,0.681152,245.436926,0.681236,248.628657
0.523400,12.000000,0.710449,245.436926,0.680907,248.637263
0.523600,12.000000,0.659180,245.436926,0.680578,248.645857
0.523800,12.000000,0.732422,260.776734,0.680249,248.654438
0.524000,12.000000,0.659180,245.436926,0.679921,248.663007
0.524200,12.000000,0.659180,245.436926,0.679593,248.671563
0.524400,12.000000,0.725098,245.436926,0.679266,248.680108
0.524600,12.000000,0.688477,260.776734,0.678939,248.688639
0.524800,12.000000,0.659180,245.436926,0.678612,248.697159
0.525000,12.000000,0.673828,245.436926,0.678287,248.705666
0.525200,12.000000,0.717773,245.436926,0.677961,248.714161
0.525400,12.000000,0.725098,245.436926,0.677636,248.722644
0.525600,12.000000,0.651855,260.776734,0.677312,248.731115
0.525800,12.000000,0.673828,245.436926,0.676988,248.739573
0.526000,12.000000,0.681152,245.436926,0.676664,248.748019
0.526200,12.000000,0.644531,245.436926,0.676341,248.756453
0.526400,12.000000,0.673828,245.436926,0.676018,248.764875
0.526600,12.000000,0.673828,260.776734,0.675696,248.773284
0.526800,12.000000,0.710449,245.436926,0.675375,248.781682
0.527000,12.000000,0.710449,245.436926,0.675053,248.790067
0.527200,12.000000,0.666504,245.436926,0.674733,248.798441
0.527400,12.000000,0.666504,260.776734,0.674412,248.806802
0.527600,12.000000,0.695801,245.436926,0.674093,248.815151
0.527800,12.000000,0.659180,245.436926,0.673773,248.823488
0.528000,12.000000,0.688477,245.436926,0.673454,248.831813
0.528200,12.000000,0.673828,245.436926,0.673136,248.840126
0.528400,12.000000,0.644531,260.776734,0.672818,248.848428
0.528600,12.000000,0.644531,245.436926,0.672500,248.856717
0.528800,12.000000,0.717773,245.436926,0.672183,248.864994
0.529000,12.000000,0.666504,245.436926,0.671867,248.873259
0.529200,12.000000,0.717773,260.776734,0.671551,248.881513
0.529400,12.000000,0.659180,245.436926,0.671235,248.889754
0.529600,12.000000,0.681152,245.436926,0.670920,248.897984
0.529800,12.000000,0.739746,245.436926,0.670605,248.906201
0.530000,12.000000,0.637207,245.436926,0.670290,248.914407
0.530200,12.000000,0.615234,260.776734,0.669977,248.922601
0.530400,12.000000,0.710449,245.436926,0.669663,248.930783
0.530600,12.000000,0.644531,245.436926,0.669350,248.938954
0.530800,12.000000,0.666504,245.436926,0.669038,248.947112
0.531000,12.000000,0.651855,260.776734,0.668726,248.955259
0.531200,12.000000,0.673828,245.436926,0.668414,248.963394
0.531400,12.000000,0.637207,245.436926,0.668103,248.971518
0.531600,12.000000,0.659180,245.436926,0.667792,248.979629
0.531800,12.000000,0.681152,260.776734,0.667482,248.987729
0.532000,12.000000,0.637207,245.436926,0.667172,248.995818
0.532200,12.000000,0.644531,245.436926,0.666863,249.003894
0.532400,12.000000,0.659180,245.436926,0.666554,249.011959
0.532600,12.000000,0.622559,245.436926,0.666245,249.020013
0.532800,12.000000,0.651855,260.776734,0.665937,249.028054
0.533000,12.000000,0.666504,245.436926,0.665629,249.036085
0.533200,12.000000,0.651855,245.436926,0.665322,249.044103
0.533400,12.000000,0.659180,245.436926,0.665016,249.052110
0.533600,12.000000,0.666504,260.776734,0.664709,249.060106
0.533800,12.000000,0.644531,245.436926,0.664403,249.068090
0.534000,12.000000,0.688477,245.436926,0.664098,249.076062
